MJD,Temperature [mdC]
57936.25095,45971
57936.25097,45975
57936.251,45975
57936.25102,45975
57936.25104,45979
57936.25107,45979
57936.25109,45983
57936.25111,45983
57936.25114,45983
57936.25116,45987
57936.25118,45987
57936.25121,45987
57936.25123,45987
57936.25125,45983
57936.25128,45983
57936.2513,45987
57936.25132,45987
57936.25134,45991
57936.25137,45995
57936.25139,45995
57936.25141,45995
57936.25144,45999
57936.25146,45999
57936.25148,46004
57936.25151,46004
57936.25153,46004
57936.25155,46004
57936.25158,46008
57936.2516,46008
57936.25162,46012
57936.25165,46016
57936.25167,46016
57936.25169,46020
57936.25172,46016
57936.25174,46020
57936.25176,46020
57936.25178,46020
57936.25181,46024
57936.25183,46024
57936.25185,46024
57936.25188,46024
57936.2519,46028
57936.25192,46032
57936.25195,46032
57936.25197,46032
57936.25199,46036
57936.25202,46036
57936.25204,46036
57936.25206,46040
57936.25209,46044
57936.25211,46044
57936.25213,46044
57936.25216,46048
57936.25218,46052
57936.2522,46052
57936.25222,46052
57936.25225,46052
57936.25227,46052
57936.25229,46052
57936.25232,46056
57936.25234,46056
57936.25236,46060
57936.25239,46060
57936.25241,46060
57936.25243,46065
57936.25246,46065
57936.25248,46065
57936.2525,46065
57936.25253,46065
57936.25255,46069
57936.25257,46069
57936.25259,46069
57936.25262,46069
57936.25264,46069
57936.25266,46073
57936.25269,46073
57936.25271,46077
57936.25273,46077
57936.25276,46077
57936.25278,46081
57936.2528,46081
57936.25283,46085
57936.25285,46089
57936.25287,46089
57936.2529,46089
57936.25292,46093
57936.25294,46093
57936.25297,46093
57936.25299,46093
57936.25301,46097
57936.25303,46097
57936.25306,46101
57936.25308,46101
57936.2531,46101
57936.25313,46105
57936.25315,46109
57936.25317,46109
57936.2532,46113
57936.25322,46118
57936.25324,46118
57936.25327,46122
57936.25329,46122
57936.25331,46122
57936.25334,46126
57936.25336,46126
57936.25338,46126
57936.25341,46130
57936.25343,46130
57936.25345,46130
57936.25347,46134
57936.2535,46134
57936.25352,46134
57936.25354,46138
57936.25357,46138
57936.25359,46138
57936.25361,46138
57936.25364,46146
57936.25366,46146
57936.25368,46150
57936.25371,46150
57936.25373,46154
57936.25375,46154
57936.25378,46158
57936.2538,46158
57936.25382,46158
57936.25384,46162
57936.25387,46162
57936.25389,46162
57936.25391,46162
57936.25394,46166
57936.25396,46166
57936.25398,46166
57936.25401,46171
57936.25403,46171
57936.25405,46171
57936.25408,46175
57936.2541,46175
57936.25412,46179
57936.25415,46179
57936.25417,46179
57936.25419,46183
57936.25422,46183
57936.25424,46187
57936.25426,46187
57936.25428,46191
57936.25431,46191
57936.25433,46191
57936.25435,46195
57936.25438,46195
57936.2544,46195
57936.25442,46199
57936.25445,46199
57936.25447,46203
57936.25449,46203
57936.25452,46207
57936.25454,46211
57936.25456,46207
57936.25459,46211
57936.25461,46216
57936.25463,46216
57936.25466,46220
57936.25468,46220
57936.2547,46224
57936.25472,46224
57936.25475,46228
57936.25477,46228
57936.25479,46232
57936.25482,46232
57936.25484,46236
57936.25486,46236
57936.25489,46240
57936.25491,46240
57936.25493,46240
57936.25496,46244
57936.25498,46244
57936.255,46248
57936.25503,46248
57936.25505,46252
57936.25507,46252
57936.25509,46256
57936.25512,46256
57936.25514,46256
57936.25516,46261
57936.25519,46261
57936.25521,46261
57936.25523,46265
57936.25526,46269
57936.25528,46269
57936.2553,46273
57936.25533,46277
57936.25535,46277
57936.25537,46277
57936.2554,46277
57936.25542,46285
57936.25544,46285
57936.25547,46289
57936.25549,46285
57936.25551,46285
57936.25553,46285
57936.25556,46293
57936.25558,46293
57936.2556,46297
57936.25563,46293
57936.25565,46297
57936.25567,46297
57936.2557,46306
57936.25572,46310
57936.25574,46310
57936.25577,46310
57936.25579,46314
57936.25581,46314
57936.25584,46318
57936.25586,46318
57936.25588,46318
57936.25591,46318
57936.25593,46326
57936.25595,46326
57936.25597,46326
57936.256,46326
57936.25602,46330
57936.25604,46330
57936.25607,46330
57936.25609,46334
57936.25611,46334
57936.25614,46338
57936.25616,46334
57936.25618,46338
57936.25621,46338
57936.25623,46343
57936.25625,46343
57936.25628,46343
57936.2563,46347
57936.25632,46347
57936.25634,46351
57936.25637,46351
57936.25639,46351
57936.25641,46351
57936.25644,46351
57936.25646,46355
57936.25648,46355
57936.25651,46359
57936.25653,46359
57936.25655,46363
57936.25658,46363
57936.2566,46363
57936.25662,46367
57936.25665,46367
57936.25667,46371
57936.25669,46371
57936.25672,46375
57936.25674,46379
57936.25676,46375
57936.25678,46375
57936.25681,46384
57936.25683,46384
57936.25685,46384
57936.25688,46388
57936.2569,46388
57936.25692,46392
57936.25695,46392
57936.25697,46392
57936.25699,46396
57936.25702,46396
57936.25704,46396
57936.25706,46400
57936.25709,46400
57936.25711,46400
57936.25713,46400
57936.25716,46400
57936.25718,46400
57936.2572,46404
57936.25722,46408
57936.25725,46404
57936.25727,46404
57936.25729,46408
57936.25732,46408
57936.25734,46408
57936.25736,46412
57936.25739,46412
57936.25741,46412
57936.25743,46417
57936.25746,46417
57936.25748,46417
57936.2575,46421
57936.25753,46421
57936.25755,46421
57936.25757,46425
57936.25759,46421
57936.25762,46421
57936.25764,46429
57936.25766,46433
57936.25769,46437
57936.25771,46437
57936.25773,46437
57936.25776,46441
57936.25778,46437
57936.2578,46437
57936.25783,46437
57936.25785,46437
57936.25787,46445
57936.2579,46445
57936.25792,46445
57936.25794,46449
57936.25797,46445
57936.25799,46445
57936.25801,46445
57936.25803,46445
57936.25806,46454
57936.25808,46454
57936.2581,46458
57936.25813,46458
57936.25815,46458
57936.25817,46462
57936.2582,46466
57936.25822,46466
57936.25824,46466
57936.25827,46470
57936.25829,46470
57936.25831,46474
57936.25834,46478
57936.25836,46482
57936.25838,46482
57936.25841,46487
57936.25843,46487
57936.25845,46487
57936.25847,46491
57936.2585,46491
57936.25852,46495
57936.25854,46495
57936.25857,46495
57936.25859,46499
57936.25861,46499
57936.25864,46503
57936.25866,46503
57936.25868,46503
57936.25871,46507
57936.25873,46507
57936.25875,46507
57936.25878,46511
57936.2588,46515
57936.25882,46515
57936.25884,46520
57936.25887,46524
57936.25889,46524
57936.25891,46524
57936.25894,46528
57936.25896,46532
57936.25898,46532
57936.25901,46532
57936.25903,46532
57936.25905,46536
57936.25908,46536
57936.2591,46532
57936.25912,46532
57936.25915,46540
57936.25917,46536
57936.25919,46536
57936.25922,46536
57936.25924,46544
57936.25926,46544
57936.25928,46548
57936.25931,46548
57936.25933,46548
57936.25935,46548
57936.25938,46553
57936.2594,46553
57936.25942,46553
57936.25945,46553
57936.25947,46553
57936.25949,46557
57936.25952,46557
57936.25954,46561
57936.25956,46561
57936.25959,46565
57936.25961,46565
57936.25963,46565
57936.25966,46565
57936.25968,46565
57936.2597,46569
57936.25972,46565
57936.25975,46565
57936.25977,46573
57936.25979,46573
57936.25982,46573
57936.25984,46573
57936.25986,46577
57936.25989,46581
57936.25991,46581
57936.25993,46586
57936.25996,46586
57936.25998,46590
57936.26,46590
57936.26003,46590
57936.26005,46594
57936.26007,46598
57936.26009,46598
57936.26012,46598
57936.26014,46602
57936.26016,46602
57936.26019,46602
57936.26021,46606
57936.26023,46606
57936.26026,46606
57936.26028,46610
57936.2603,46610
57936.26033,46615
57936.26035,46615
57936.26037,46615
57936.2604,46619
57936.26042,46615
57936.26044,46615
57936.26047,46623
57936.26049,46623
57936.26051,46623
57936.26053,46623
57936.26056,46623
57936.26058,46623
57936.2606,46627
57936.26063,46623
57936.26065,46631
57936.26067,46631
57936.2607,46631
57936.26072,46631
57936.26074,46631
57936.26077,46631
57936.26079,46631
57936.26081,46631
57936.26084,46635
57936.26086,46635
57936.26088,46639
57936.26091,46639
57936.26093,46639
57936.26095,46639
57936.26097,46644
57936.261,46644
57936.26102,46648
57936.26104,46644
57936.26107,46648
57936.26109,46648
57936.26111,46652
57936.26114,46656
57936.26116,46656
57936.26118,46656
57936.26121,46660
57936.26123,46660
57936.26125,46660
57936.26128,46660
57936.2613,46664
57936.26132,46664
57936.26134,46664
57936.26137,46668
57936.26139,46668
57936.26141,46668
57936.26144,46673
57936.26146,46673
57936.26148,46673
57936.26151,46677
57936.26153,46677
57936.26155,46677
57936.26158,46681
57936.2616,46681
57936.26162,46685
57936.26165,46689
57936.26167,46689
57936.26169,46689
57936.26172,46689
57936.26174,46689
57936.26176,46693
57936.26178,46693
57936.26181,46693
57936.26183,46697
57936.26185,46697
57936.26188,46697
57936.2619,46702
57936.26192,46702
57936.26195,46702
57936.26197,46702
57936.26199,46706
57936.26202,46706
57936.26204,46706
57936.26206,46706
57936.26209,46706
57936.26211,46706
57936.26213,46706
57936.26216,46706
57936.26218,46714
57936.2622,46710
57936.26222,46714
57936.26225,46714
57936.26227,46714
57936.26229,46714
57936.26232,46718
57936.26234,46718
57936.26236,46722
57936.26239,46722
57936.26241,46722
57936.26243,46727
57936.26246,46727
57936.26248,46727
57936.2625,46727
57936.26253,46727
57936.26255,46731
57936.26257,46731
57936.26259,46735
57936.26262,46735
57936.26264,46735
57936.26266,46735
57936.26269,46743
57936.26271,46743
57936.26273,46743
57936.26276,46747
57936.26278,46747
57936.2628,46747
57936.26283,46747
57936.26285,46747
57936.26287,46747
57936.2629,46747
57936.26292,46751
57936.26294,46751
57936.26297,46756
57936.26299,46756
57936.26301,46760
57936.26303,46760
57936.26306,46764
57936.26308,46764
57936.2631,46768
57936.26313,46764
57936.26315,46772
57936.26317,46772
57936.2632,46772
57936.26322,46776
57936.26324,46776
57936.26327,46776
57936.26329,46781
57936.26331,46781
57936.26334,46785
57936.26336,46785
57936.26338,46789
57936.26341,46789
57936.26343,46793
57936.26345,46789
57936.26347,46797
57936.2635,46797
57936.26352,46797
57936.26354,46797
57936.26357,46801
57936.26359,46801
57936.26361,46801
57936.26364,46806
57936.26366,46806
57936.26368,46806
57936.26371,46810
57936.26373,46810
57936.26375,46810
57936.26378,46810
57936.2638,46814
57936.26382,46814
57936.26384,46818
57936.26387,46818
57936.26389,46818
57936.26391,46822
57936.26394,46822
57936.26396,46826
57936.26398,46826
57936.26401,46826
57936.26403,46826
57936.26405,46826
57936.26408,46831
57936.2641,46835
57936.26412,46839
57936.26415,46839
57936.26417,46843
57936.26419,46843
57936.26422,46843
57936.26424,46843
57936.26426,46847
57936.26428,46847
57936.26431,46847
57936.26433,46851
57936.26435,46851
57936.26438,46856
57936.2644,46851
57936.26442,46851
57936.26445,46860
57936.26447,46860
57936.26449,46860
57936.26452,46864
57936.26454,46868
57936.26456,46868
57936.26459,46868
57936.26461,46872
57936.26463,46868
57936.26466,46872
57936.26468,46872
57936.2647,46872
57936.26472,46876
57936.26475,46876
57936.26477,46881
57936.26479,46881
57936.26482,46881
57936.26484,46881
57936.26486,46881
57936.26489,46885
57936.26491,46885
57936.26493,46885
57936.26496,46885
57936.26498,46893
57936.265,46893
57936.26503,46893
57936.26505,46897
57936.26507,46897
57936.26509,46901
57936.26512,46901
57936.26514,46901
57936.26516,46906
57936.26519,46906
57936.26521,46906
57936.26523,46910
57936.26526,46910
57936.26528,46910
57936.2653,46910
57936.26533,46914
57936.26535,46914
57936.26537,46914
57936.2654,46914
57936.26542,46918
57936.26544,46918
57936.26547,46922
57936.26549,46922
57936.26551,46922
57936.26553,46922
57936.26556,46926
57936.26558,46926
57936.2656,46926
57936.26563,46931
57936.26565,46931
57936.26567,46931
57936.2657,46931
57936.26572,46935
57936.26574,46935
57936.26577,46939
57936.26579,46935
57936.26581,46939
57936.26584,46939
57936.26586,46939
57936.26588,46939
57936.26591,46943
57936.26593,46943
57936.26595,46947
57936.26597,46947
57936.266,46952
57936.26602,46952
57936.26604,46956
57936.26607,46956
57936.26609,46960
57936.26611,46960
57936.26614,46964
57936.26616,46968
57936.26618,46968
57936.26621,46968
57936.26623,46972
57936.26625,46972
57936.26628,46977
57936.2663,46977
57936.26632,46981
57936.26634,46981
57936.26637,46981
57936.26639,46981
57936.26641,46985
57936.26644,46985
57936.26646,46985
57936.26648,46989
57936.26651,46989
57936.26653,46989
57936.26655,46989
57936.26658,46993
57936.2666,46993
57936.26662,46993
57936.26665,46998
57936.26667,46998
57936.26669,47002
57936.26672,46998
57936.26674,47002
57936.26676,47002
57936.26678,47006
57936.26681,47002
57936.26683,47006
57936.26685,47006
57936.26688,47006
57936.2669,47010
57936.26692,47010
57936.26695,47010
57936.26697,47014
57936.26699,47014
57936.26702,47014
57936.26704,47018
57936.26706,47018
57936.26709,47018
57936.26711,47018
57936.26713,47018
57936.26716,47018
57936.26718,47018
57936.2672,47023
57936.26722,47023
57936.26725,47023
57936.26727,47027
57936.26729,47027
57936.26732,47031
57936.26734,47035
57936.26736,47035
57936.26739,47035
57936.26741,47039
57936.26743,47039
57936.26746,47044
57936.26748,47044
57936.2675,47044
57936.26753,47048
57936.26755,47048
57936.26757,47048
57936.26759,47052
57936.26762,47052
57936.26764,47052
57936.26766,47056
57936.26769,47056
57936.26771,47056
57936.26773,47056
57936.26776,47056
57936.26778,47060
57936.2678,47060
57936.26783,47065
57936.26785,47065
57936.26787,47065
57936.2679,47065
57936.26792,47069
57936.26794,47065
57936.26797,47065
57936.26799,47073
57936.26801,47073
57936.26803,47073
57936.26806,47077
57936.26808,47077
57936.2681,47081
57936.26813,47081
57936.26815,47081
57936.26817,47081
57936.2682,47086
57936.26822,47081
57936.26824,47086
57936.26827,47086
57936.26829,47086
57936.26831,47086
57936.26834,47094
57936.26836,47094
57936.26838,47094
57936.26841,47098
57936.26843,47098
57936.26845,47098
57936.26847,47102
57936.2685,47102
57936.26852,47102
57936.26854,47102
57936.26857,47107
57936.26859,47107
57936.26861,47107
57936.26864,47107
57936.26866,47111
57936.26868,47111
57936.26871,47111
57936.26873,47111
57936.26875,47111
57936.26878,47111
57936.2688,47115
57936.26882,47115
57936.26884,47115
57936.26887,47115
57936.26889,47115
57936.26891,47115
57936.26894,47119
57936.26896,47119
57936.26898,47119
57936.26901,47119
57936.26903,47123
57936.26905,47119
57936.26908,47119
57936.2691,47119
57936.26912,47119
57936.26915,47128
57936.26917,47128
57936.26919,47132
57936.26922,47132
57936.26924,47132
57936.26926,47136
57936.26928,47136
57936.26931,47140
57936.26933,47140
57936.26935,47140
57936.26938,47140
57936.2694,47144
57936.26942,47144
57936.26945,47140
57936.26947,47140
57936.26949,47140
57936.26952,47149
57936.26954,47149
57936.26956,47149
57936.26959,47153
57936.26961,47153
57936.26963,47153
57936.26966,47153
57936.26968,47153
57936.2697,47157
57936.26972,47157
57936.26975,47157
57936.26977,47157
57936.26979,47161
57936.26982,47165
57936.26984,47165
57936.26986,47170
57936.26989,47165
57936.26991,47170
57936.26993,47170
57936.26996,47174
57936.26998,47174
57936.27,47178
57936.27003,47178
57936.27005,47178
57936.27007,47182
57936.27009,47182
57936.27012,47182
57936.27014,47186
57936.27016,47186
57936.27019,47186
57936.27021,47191
57936.27023,47191
57936.27026,47191
57936.27028,47191
57936.2703,47191
57936.27033,47195
57936.27035,47195
57936.27037,47199
57936.2704,47199
57936.27042,47203
57936.27044,47208
57936.27047,47208
57936.27049,47208
57936.27051,47208
57936.27053,47212
57936.27056,47208
57936.27058,47208
57936.2706,47208
57936.27063,47208
57936.27065,47216
57936.27067,47216
57936.2707,47216
57936.27072,47216
57936.27074,47220
57936.27077,47220
57936.27079,47216
57936.27081,47216
57936.27084,47216
57936.27086,47224
57936.27088,47224
57936.27091,47224
57936.27093,47224
57936.27095,47229
57936.27097,47229
57936.271,47233
57936.27102,47233
57936.27104,47233
57936.27107,47237
57936.27109,47237
57936.27111,47241
57936.27114,47237
57936.27116,47237
57936.27118,47237
57936.27121,47245
57936.27123,47245
57936.27125,47245
57936.27128,47250
57936.2713,47250
57936.27132,47254
57936.27134,47250
57936.27137,47254
57936.27139,47254
57936.27141,47258
57936.27144,47254
57936.27146,47254
57936.27148,47262
57936.27151,47258
57936.27153,47258
57936.27155,47262
57936.27158,47262
57936.2716,47267
57936.27162,47262
57936.27165,47267
57936.27167,47267
57936.27169,47271
57936.27172,47271
57936.27174,47271
57936.27176,47275
57936.27178,47275
57936.27181,47275
57936.27183,47279
57936.27185,47283
57936.27188,47283
57936.2719,47283
57936.27192,47288
57936.27195,47288
57936.27197,47288
57936.27199,47292
57936.27202,47292
57936.27204,47292
57936.27206,47296
57936.27209,47296
57936.27211,47300
57936.27213,47300
57936.27216,47305
57936.27218,47309
57936.2722,47309
57936.27222,47305
57936.27225,47305
57936.27227,47313
57936.27229,47309
57936.27232,47313
57936.27234,47309
57936.27236,47309
57936.27239,47309
57936.27241,47309
57936.27243,47317
57936.27246,47317
57936.27248,47321
57936.2725,47321
57936.27253,47326
57936.27255,47326
57936.27257,47326
57936.27259,47326
57936.27262,47326
57936.27264,47330
57936.27266,47330
57936.27269,47330
57936.27271,47330
57936.27273,47330
57936.27276,47334
57936.27278,47334
57936.2728,47334
57936.27283,47334
57936.27285,47334
57936.27287,47334
57936.2729,47338
57936.27292,47338
57936.27294,47338
57936.27297,47334
57936.27299,47334
57936.27301,47334
57936.27303,47334
57936.27306,47343
57936.27308,47343
57936.2731,47347
57936.27313,47343
57936.27315,47347
